model,target,step,train_loss,validation_loss,validation_score,training_objective_loss,activity_train_loss,activity_validation_loss,domain_train_loss,domain_train_accuracy,domain_validation_loss,domain_validation_accuracy
realmlp,kpx_group_3,110,0.3934879279450366,0.5454893112182617,0.5885557532310486,,,,,,,
realmlp,all,111,0.3699160829970711,0.47949886322021484,0.634268045425415,1.0870519045152163,0.232904444203565,0.35841354727745056,0.6822001494859394,0.570665861430921,0.6753838062286377,0.5192307829856873
realmlp,kpx_group_1,111,0.3684249928123073,0.4633811414241791,0.6490861773490906,,,,,,,
realmlp,kpx_group_2,111,0.34561978319757863,0.43886324763298035,0.6596599221229553,,,,,,,
realmlp,kpx_group_3,111,0.3957034867060812,0.5362521409988403,0.5940579771995544,,,,,,,
realmlp,all,112,0.36973018865836293,0.48922276496887207,0.6276099681854248,1.088361840499075,0.23180718543498138,0.3621255159378052,0.6838605803878683,0.5584202816611842,0.6773644685745239,0.5206043720245361
realmlp,kpx_group_1,112,0.36639061334886047,0.4731462597846985,0.6438238620758057,,,,,,,
realmlp,kpx_group_2,112,0.3427302684438856,0.43988269567489624,0.6581361889839172,,,,,,,
realmlp,kpx_group_3,112,0.4000696853587502,0.5546392202377319,0.5808699131011963,,,,,,,
realmlp,all,113,0.3689191560996206,0.4968778192996979,0.6220875382423401,1.0880933513766842,0.23278993505396342,0.3620358407497406,0.6842557050679859,0.5628726356907895,0.6835340857505798,0.5219780206680298
realmlp,kpx_group_1,113,0.3651133544350925,0.4771280586719513,0.641035795211792,,,,,,,
realmlp,kpx_group_2,113,0.3449424779728839,0.44646260142326355,0.6544587016105652,,,,,,,
realmlp,kpx_group_3,113,0.3967016300088481,0.5670428276062012,0.5707681179046631,,,,,,,
realmlp,all,114,0.3710066189891414,0.48718753457069397,0.6291595101356506,1.0902396095426459,0.23260129125494705,0.3584508001804352,0.6843428047079789,0.5665540193256579,0.6738293766975403,0.529304027557373
realmlp,kpx_group_1,114,0.3689007786543746,0.4737161099910736,0.6450209617614746,,,,,,,
realmlp,kpx_group_2,114,0.3469686472886487,0.44334766268730164,0.6554685235023499,,,,,,,
realmlp,kpx_group_3,114,0.3971504255344993,0.5444987416267395,0.5869892239570618,,,,,,,
realmlp,all,115,0.36987780073755666,0.47614768147468567,0.6391989588737488,1.0897326343937923,0.2306054748202625,0.3545255959033966,0.6852640140997736,0.5559274773848685,0.6760399341583252,0.5366300344467163
realmlp,kpx_group_1,115,0.3670973656208892,0.4763292074203491,0.6449851989746094,,,,,,,
realmlp,kpx_group_2,115,0.3432865762396863,0.4410786032676697,0.6615046262741089,,,,,,,
realmlp,kpx_group_3,115,0.3992494670184035,0.5110352039337158,0.6111069321632385,,,,,,,
realmlp,all,116,0.37040036446169805,0.4823775291442871,0.634693443775177,1.0884663807718378,0.23107227937955604,0.3590465486049652,0.6834051632567456,0.5608488384046053,0.6759599447250366,0.5357142686843872
realmlp,kpx_group_1,116,0.36652685231284093,0.4717906415462494,0.6482083797454834,,,,,,,
realmlp,kpx_group_2,116,0.34643370658159256,0.44008558988571167,0.6587156057357788,,,,,,,
realmlp,kpx_group_3,116,0.3982405266479442,0.5352563858032227,0.597156286239624,,,,,,,
realmlp,all,117,0.367586082925922,0.49048689007759094,0.6285940408706665,1.086744342979632,0.2307577044948151,0.3538428843021393,0.6845446142711138,0.5540514494243421,0.6824102997779846,0.5109890103340149
realmlp,kpx_group_1,117,0.3642634231793253,0.4720236659049988,0.6465821266174316,,,,,,,
realmlp,kpx_group_2,117,0.34413539539826543,0.4442204535007477,0.6598206758499146,,,,,,,
realmlp,kpx_group_3,117,0.3943594302001752,0.5552165508270264,0.5793792605400085,,,,,,,
realmlp,all,118,0.37200620574386495,0.48456406593322754,0.6310830116271973,1.0909559067926908,0.23060765509542666,0.35683393478393555,0.6843585568039041,0.5591784025493421,0.6658837795257568,0.5979853272438049
realmlp,kpx_group_1,118,0.37009653174563456,0.4632457196712494,0.6514033079147339,,,,,,,
realmlp,kpx_group_2,118,0.3440366591277875,0.4384545683860779,0.6600764989852905,,,,,,,
realmlp,kpx_group_3,118,0.401885419299728,0.551991879940033,0.5817692279815674,,,,,,,
realmlp,all,119,0.3669868821376248,0.4834634065628052,0.6346116662025452,1.0866449930165942,0.22862313707408152,0.36133691668510437,0.6853646275244261,0.5523424650493421,0.6730808615684509,0.5595238208770752
realmlp,kpx_group_1,119,0.36296176008488,0.478208988904953,0.6438344717025757,,,,,,,
realmlp,kpx_group_2,119,0.3435403563474354,0.44144338369369507,0.6598762273788452,,,,,,,
realmlp,kpx_group_3,119,0.3944585244906576,0.5307378172874451,0.6001243591308594,,,,,,,
realmlp,all,120,0.3691025748848915,0.5000556111335754,0.6197659969329834,1.0889590304148824,0.23025074307071536,0.3571123778820038,0.6853188425302505,0.5533511513157895,0.6749287843704224,0.5457875728607178
realmlp,kpx_group_1,120,0.36655415084801224,0.4971866309642792,0.6265856027603149,,,,,,,
realmlp,kpx_group_2,120,0.3435515369239606,0.44419869780540466,0.6549796462059021,,,,,,,
realmlp,kpx_group_3,120,0.3972020525681345,0.5587815642356873,0.5777328014373779,,,,,,,
realmlp,all,121,0.3665711766010837,0.498342901468277,0.6222958564758301,1.086585212694971,0.2303254367097428,0.35401901602745056,0.6854652213422876,0.5539615028782895,0.6833591461181641,0.5219780206680298
realmlp,kpx_group_1,121,0.3628126253422938,0.493468314409256,0.6304488778114319,,,,,,,
realmlp,kpx_group_2,121,0.34238617788804204,0.4463517367839813,0.6544291377067566,,,,,,,
realmlp,kpx_group_3,121,0.3945147304942733,0.555208683013916,0.5820094347000122,,,,,,,
realmlp,all,122,0.3667903287630332,0.4908234179019928,0.6275556087493896,1.086261738287775,0.22938164205927597,0.35187050700187683,0.6850641597258417,0.5517770867598685,0.6729444265365601,0.5636447072029114
realmlp,kpx_group_1,122,0.3628897137547794,0.4738397002220154,0.6451883912086487,,,,,,,
realmlp,kpx_group_2,122,0.3416311678133513,0.4437629282474518,0.6567404270172119,,,,,,,
realmlp,kpx_group_3,122,0.3958501106030063,0.554867684841156,0.5807381272315979,,,,,,,
realmlp,all,123,0.3680625201055878,0.4946343004703522,0.6239120364189148,1.0881417330942655,0.22835580141920792,0.3580375611782074,0.6858258341488085,0.5568462171052632,0.6661158800125122,0.5938644409179688
realmlp,kpx_group_1,123,0.3651413725394952,0.47815629839897156,0.6404594779014587,,,,,,,
realmlp,kpx_group_2,123,0.34329038074142054,0.4510344862937927,0.650709867477417,,,,,,,
realmlp,kpx_group_3,123,0.3957558078201194,0.554712176322937,0.5805667638778687,,,,,,,
realmlp,all,124,0.36307066679000854,0.4932037889957428,0.6250883936882019,1.081609142454047,0.22637968294714628,0.35628342628479004,0.6845815369957372,0.5599365234375,0.6855889558792114,0.5009157657623291
realmlp,kpx_group_1,124,0.3578286323892443,0.46341004967689514,0.6510787606239319,,,,,,,
realmlp,kpx_group_2,124,0.3374521787229337,0.4522111415863037,0.650708794593811,,,,,,,
realmlp,kpx_group_3,124,0.3939311829836745,0.5639902353286743,0.5734774470329285,,,,,,,
realmlp,all,125,0.3669062103880079,0.49132516980171204,0.6265496611595154,1.0858368497145803,0.22613285383895823,0.35372403264045715,0.6850107171033558,0.5553364000822368,0.6756167411804199,0.5535714030265808
realmlp,kpx_group_1,125,0.3608535088990864,0.4757970869541168,0.6436039805412292,,,,,,,
realmlp,kpx_group_2,125,0.33860006144172267,0.45014557242393494,0.6502145528793335,,,,,,,
realmlp,kpx_group_3,125,0.40126505886253555,0.5480329394340515,0.5858304500579834,,,,,,,
realmlp,all,126,0.3631978250647846,0.48579850792884827,0.6308363676071167,1.0824164575652073,0.22690995841434128,0.3497776687145233,0.6851821353561,0.5645237972861842,0.6637682914733887,0.6021062135696411
realmlp,kpx_group_1,126,0.3597545819847207,0.4817338287830353,0.6398895382881165,,,,,,,
realmlp,kpx_group_2,126,0.33766857848355647,0.44498410820961,0.6537131071090698,,,,,,,
realmlp,kpx_group_3,126,0.392170302962002,0.5306775569915771,0.598906397819519,,,,,,,
realmlp,all,127,0.36181795597076416,0.4949723184108734,0.6249638199806213,1.079417153408653,0.22397363852513463,0.3581562936306,0.6840031499925413,0.5474146792763158,0.6852856874465942,0.5013736486434937
realmlp,kpx_group_1,127,0.3580686551959891,0.4643133282661438,0.6503027081489563,,,,,,,
realmlp,kpx_group_2,127,0.3367176891157502,0.4535812437534332,0.6506636738777161,,,,,,,
realmlp,kpx_group_3,127,0.390667515365701,0.5670223236083984,0.5739251375198364,,,,,,,
realmlp,all,128,0.3599768124128643,0.5063409209251404,0.6171972751617432,1.0779579219065214,0.22379258431886373,0.35377562046051025,0.6844122174539065,0.5584395559210527,0.6725661754608154,0.5544871687889099
realmlp,kpx_group_1,128,0.35557537447465093,0.5087969899177551,0.6168608069419861,,,,,,,
realmlp,kpx_group_2,128,0.33670382436953095,0.4499981105327606,0.65418940782547,,,,,,,
realmlp,kpx_group_3,128,0.38765123761013937,0.560227632522583,0.5805416107177734,,,,,,,
realmlp,all,129,0.3578656511871438,0.4975646436214447,0.6218973398208618,1.0764841813790171,0.2237691391063364,0.36356982588768005,0.6850531611003374,0.5527793482730263,0.6647121906280518,0.6295787692070007
realmlp,kpx_group_1,129,0.3519870823151187,0.47596457600593567,0.6409686207771301,,,,,,,
realmlp,kpx_group_2,129,0.3319176843291835,0.44819244742393494,0.6525541543960571,,,,,,,
realmlp,kpx_group_3,129,0.3896921904463517,0.5685368180274963,0.572169303894043,,,,,,,
realmlp,all,130,0.35563296746266515,0.5022537708282471,0.6198516488075256,1.0750871614405983,0.22249453710882286,0.35633960366249084,0.6860800134508234,0.5431871916118421,0.6706053614616394,0.5549450516700745
realmlp,kpx_group_1,130,0.3537759482860565,0.5101253390312195,0.6180436015129089,,,,,,,
realmlp,kpx_group_2,130,0.32752187275572825,0.44954395294189453,0.6543598771095276,,,,,,,
realmlp,kpx_group_3,130,0.38560108840465546,0.5470920205116272,0.5871515274047852,,,,,,,
realmlp,all,131,0.3562542498111725,0.49914589524269104,0.6218101382255554,1.0744176491310722,0.21869638777877154,0.3688575327396393,0.6853589493977396,0.5576236122532895,0.680266261100769,0.5389193892478943
realmlp,kpx_group_1,131,0.3495041900559476,0.4917163848876953,0.6316819190979004,,,,,,,
realmlp,kpx_group_2,131,0.3294945139633982,0.44603681564331055,0.6535099744796753,,,,,,,
realmlp,kpx_group_3,131,0.38976404659057917,0.5596844553947449,0.5802385807037354,,,,,,,
realmlp,all,132,0.3502615384365383,0.49995580315589905,0.6197350025177002,1.0688796890409369,0.21796043530890816,0.36745214462280273,0.685924074367473,0.5429237767269737,0.6813173294067383,0.5096153616905212
realmlp,kpx_group_1,132,0.34573991322203684,0.4899536967277527,0.6320310235023499,,,,,,,
realmlp,kpx_group_2,132,0.32469492131157923,0.44787168502807617,0.6512873768806458,,,,,,,
realmlp,kpx_group_3,132,0.38034978783444356,0.5620421171188354,0.5758866667747498,,,,,,,
realmlp,all,133,0.348146077049406,0.49496373534202576,0.6229775547981262,1.0656446610626422,0.2144496342853496,0.37051448225975037,0.6853311406938654,0.5601485402960527,0.6830165386199951,0.5086996555328369
realmlp,kpx_group_1,133,0.3441546159355264,0.48870694637298584,0.6312531232833862,,,,,,,
realmlp,kpx_group_2,133,0.32310913973732996,0.4495534896850586,0.6509134769439697,,,,,,,
realmlp,kpx_group_3,133,0.3771744770439048,0.5466306805610657,0.5867660641670227,,,,,,,
realmlp,all,134,0.343598106189778,0.503166675567627,0.6195277571678162,1.0606208569125126,0.21519749454761805,0.3743995130062103,0.6847431244034516,0.5603284333881579,0.6840443015098572,0.48672160506248474
realmlp,kpx_group_1,134,0.3410755807631894,0.49735936522483826,0.6291836500167847,,,,,,,
realmlp,kpx_group_2,134,0.3194661803151432,0.4449140131473541,0.6575852632522583,,,,,,,
realmlp,kpx_group_3,134,0.3702525598438163,0.5672266483306885,0.5718142986297607,,,,,,,
realmlp,all,135,0.34363951886955063,0.49241551756858826,0.6260176301002502,1.060652820687545,0.21269653149341283,0.3756657540798187,0.6851088145845815,0.5613114206414473,0.6728284955024719,0.5714285969734192
realmlp,kpx_group_1,135,0.33840799253237874,0.4764370322227478,0.6436244249343872,,,,,,,
realmlp,kpx_group_2,135,0.3194540288103254,0.44939151406288147,0.6506426334381104,,,,,,,
realmlp,kpx_group_3,135,0.37305652271760137,0.5514179468154907,0.5837857723236084,,,,,,,
realmlp,all,136,0.33949045993779836,0.5060189366340637,0.6182050108909607,1.0568817806871313,0.210950675567514,0.36907267570495605,0.6857487159340006,0.5501002261513158,0.6795162558555603,0.5274725556373596
realmlp,kpx_group_1,136,0.33497229100842224,0.49633362889289856,0.6285814046859741,,,,,,,
realmlp,kpx_group_2,136,0.3140793003534016,0.4564622938632965,0.6499195098876953,,,,,,,
realmlp,kpx_group_3,136,0.36941978335380554,0.5652608871459961,0.5761141777038574,,,,,,,
realmlp,all,137,0.3343403668780076,0.5100818276405334,0.6156886219978333,1.0505839554887069,0.20859991190464874,0.3751314580440521,0.6849535868356103,0.5601099917763158,0.6620706915855408,0.5856227278709412
realmlp,kpx_group_1,137,0.33104810001034485,0.4950530230998993,0.6283563375473022,,,,,,,
realmlp,kpx_group_2,137,0.3092567089356874,0.4593675136566162,0.6497311592102051,,,,,,,
realmlp,kpx_group_3,137,0.36271628894303976,0.5758250951766968,0.568978488445282,,,,,,,
realmlp,all,138,0.33134271126044423,0.5027923583984375,0.6209098696708679,1.047709257979142,0.20650952917180562,0.36601951718330383,0.6853901171370557,0.5504728618421053,0.6736748218536377,0.529304027557373
realmlp,kpx_group_1,138,0.32494629096043737,0.4684470295906067,0.6484777331352234,,,,,,,
realmlp,kpx_group_2,138,0.3077328197265926,0.45055046677589417,0.6544563174247742,,,,,,,
realmlp,kpx_group_3,138,0.36134901407517883,0.5893795490264893,0.5597954392433167,,,,,,,
realmlp,all,139,0.32556491227526413,0.5065131187438965,0.6179226636886597,1.041280028067137,0.2043984677446516,0.3686949908733368,0.685055355492391,0.552734375,0.6745082139968872,0.5297619104385376
realmlp,kpx_group_1,139,0.3214991335806094,0.4930974245071411,0.6325905323028564,,,,,,,
realmlp,kpx_group_2,139,0.3022767477913907,0.45268118381500244,0.6506472229957581,,,,,,,
realmlp,kpx_group_3,139,0.3529188468268043,0.5737606883049011,0.5705302953720093,,,,,,,
realmlp,all,140,0.3221123653807138,0.5052911043167114,0.6185654997825623,1.0363335954515558,0.2019019954298672,0.3804605007171631,0.6839359386971122,0.5494192023026315,0.6730285882949829,0.5503662824630737
realmlp,kpx_group_1,140,0.31874410768872813,0.4948360323905945,0.6286649107933044,,,,,,,
realmlp,kpx_group_2,140,0.29902250162864985,0.4556879699230194,0.6521108150482178,,,,,,,
realmlp,kpx_group_3,140,0.3485704911382575,0.5653492212295532,0.574920654296875,,,,,,,
realmlp,all,141,0.3190894758230762,0.5173009037971497,0.6089673042297363,1.0339952440638291,0.2001932869224172,0.3745640218257904,0.6848767705653843,0.5540771484375,0.676622748374939,0.5297619104385376
realmlp,kpx_group_1,141,0.3160296062889852,0.5072199106216431,0.6161399483680725,,,,,,,
realmlp,kpx_group_2,141,0.2981020965074238,0.46133360266685486,0.6468377709388733,,,,,,,
realmlp,kpx_group_3,141,0.343136723496412,0.5833491086959839,0.5639241337776184,,,,,,,
realmlp,all,142,0.3112302822502036,0.49863895773887634,0.6237457394599915,1.0256795789066113,0.19632426766972794,0.3761175572872162,0.6850006548981917,0.5537687602796053,0.6682119369506836,0.5750916004180908
realmlp,kpx_group_1,142,0.30943869956229864,0.4770667850971222,0.6399782299995422,,,,,,,
realmlp,kpx_group_2,142,0.2858862296531075,0.4480249583721161,0.6569100618362427,,,,,,,
realmlp,kpx_group_3,142,0.33836591243743896,0.5708249807357788,0.5743488073348999,,,,,,,
realmlp,all,143,0.31039533411201675,0.5132846832275391,0.6136804223060608,1.0239085288424241,0.1968354880809784,0.37563955783843994,0.6839878668910578,0.5587607935855263,0.6502270698547363,0.7229853272438049
realmlp,kpx_group_1,143,0.3047590204759648,0.5086618661880493,0.6207847595214844,,,,,,,
realmlp,kpx_group_2,143,0.28689862238733393,0.45289117097854614,0.6525362730026245,,,,,,,
realmlp,kpx_group_3,143,0.33952835084576355,0.578300952911377,0.5677204132080078,,,,,,,
realmlp,all,144,0.3028151247846453,0.5081203579902649,0.6170628070831299,1.0169026553630829,0.19274446132935977,0.3807915151119232,0.6851758643200523,0.5479800575657895,0.6651715636253357,0.5938644409179688
realmlp,kpx_group_1,144,0.29964727829945714,0.5020651817321777,0.625452995300293,,,,,,,
realmlp,kpx_group_2,144,0.2813156688291776,0.4520808458328247,0.6546153426170349,,,,,,,
realmlp,kpx_group_3,144,0.3274824285977765,0.5702151656150818,0.5711200833320618,,,,,,,
realmlp,all,145,0.2982301445383775,0.5103461742401123,0.6153239607810974,1.0098887038858313,0.18792387411782616,0.385932058095932,0.683469976249494,0.5513209292763158,0.6604639887809753,0.6176739931106567
realmlp,kpx_group_1,145,0.29479180943024785,0.5037634372711182,0.6228513717651367,,,,,,,
realmlp,kpx_group_2,145,0.27543792775587034,0.4503750205039978,0.6556981801986694,,,,,,,
realmlp,kpx_group_3,145,0.32446069309585973,0.5769001245498657,0.5674223303794861,,,,,,,
realmlp,all,146,0.29277047318847554,0.5088860392570496,0.6145976185798645,1.004181963832755,0.18515872974929057,0.3983290195465088,0.6836376770546562,0.5603091591282895,0.6846792697906494,0.5311355590820312
realmlp,kpx_group_1,146,0.29032011722263534,0.5034570097923279,0.6200815439224243,,,,,,,
realmlp,kpx_group_2,146,0.27153450525120687,0.451174259185791,0.6531988382339478,,,,,,,
realmlp,kpx_group_3,146,0.3164567998365352,0.5720268487930298,0.5705125331878662,,,,,,,
realmlp,all,147,0.28842319704984365,0.5129246115684509,0.6131060719490051,0.998336766895495,0.18290091913781667,0.3862290680408478,0.6824784286712345,0.5548352693256579,0.6769675612449646,0.5265567898750305
realmlp,kpx_group_1,147,0.2874402235213079,0.5122500658035278,0.6184908151626587,,,,,,,
realmlp,kpx_group_2,147,0.26727971571840736,0.450099915266037,0.6528157591819763,,,,,,,
realmlp,kpx_group_3,147,0.31054965210588353,0.5764238834381104,0.5680118203163147,,,,,,,
realmlp,all,148,0.2798289295874144,0.5064370036125183,0.6182482838630676,0.9905021002418116,0.18026140920425715,0.38909879326820374,0.6836339517643577,0.5581632915296053,0.6699931621551514,0.5961538553237915
realmlp,kpx_group_1,148,0.2791467799167884,0.49485912919044495,0.6272514462471008,,,,,,,
realmlp,kpx_group_2,148,0.26045003513756554,0.45558974146842957,0.6524654626846313,,,,,,,
realmlp,kpx_group_3,148,0.2998899817466736,0.5688621401786804,0.5750278234481812,,,,,,,
realmlp,all,149,0.27281294174884496,0.5059954524040222,0.6184441447257996,0.9828513664634604,0.17592140149913335,0.39688852429389954,0.6836502112840351,0.5658151726973685,0.6658248901367188,0.5471611618995667
realmlp,kpx_group_1,149,0.2715447741119485,0.48714587092399597,0.6337294578552246,,,,,,,
realmlp,kpx_group_2,149,0.25333696819449725,0.44446247816085815,0.6597213745117188,,,,,,,
realmlp,kpx_group_3,149,0.2935570811754779,0.5863780379295349,0.5618815422058105,,,,,,,
realmlp,all,150,0.2667636900748077,0.5070272088050842,0.617184042930603,0.976445975272279,0.17344935963812627,0.406005859375,0.6836648952019843,0.5608552631578947,0.6773621439933777,0.5183150172233582
realmlp,kpx_group_1,150,0.2653939855334006,0.5023243427276611,0.6236326694488525,,,,,,,
realmlp,kpx_group_2,150,0.2485011584664646,0.4495764672756195,0.6564644575119019,,,,,,,
realmlp,kpx_group_3,150,0.2863959246560147,0.5691809058189392,0.5714550018310547,,,,,,,
realmlp,all,151,0.2602163780676691,0.5113286375999451,0.614133894443512,0.9691187645259657,0.16955935935440816,0.4131225049495697,0.6834684845648313,0.5495219983552632,0.6700446605682373,0.5164835453033447
realmlp,kpx_group_1,151,0.2599216936842391,0.5090668201446533,0.6183393001556396,,,,,,,
realmlp,kpx_group_2,151,0.24375067239529208,0.4498353600502014,0.6561060547828674,,,,,,,
realmlp,kpx_group_3,151,0.2769767626335746,0.5750836730003357,0.5679563879966736,,,,,,,
realmlp,all,152,0.2546148853082406,0.5127714276313782,0.6142366528511047,0.962808747040598,0.16802297375704112,0.4015006124973297,0.6829904208057805,0.5647293893914473,0.6637375354766846,0.581501841545105
realmlp,kpx_group_1,152,0.254261938757018,0.5093533396720886,0.6203328371047974,,,,,,,
realmlp,kpx_group_2,152,0.238454855782421,0.45514145493507385,0.6505762934684753,,,,,,,
realmlp,kpx_group_3,152,0.2711278578560603,0.5738193988800049,0.5718008279800415,,,,,,,
realmlp,all,153,0.24883750375164182,0.5044417977333069,0.6181292533874512,0.9571238089548914,0.16397996933052414,0.4198090136051178,0.683689315852366,0.5552593030427632,0.6730687618255615,0.5082417726516724
realmlp,kpx_group_1,153,0.2492862982969535,0.4927583932876587,0.6305498480796814,,,,,,,
realmlp,kpx_group_2,153,0.23268862558822884,0.44847381114959717,0.65299391746521,,,,,,,
realmlp,kpx_group_3,153,0.2645375869776073,0.5720932483673096,0.5708440542221069,,,,,,,
realmlp,all,154,0.24118195827070035,0.5112476348876953,0.6122929453849792,0.9483990120260339,0.15934402123093605,0.42672809958457947,0.6833154449337407,0.5648193359375,0.6859754323959351,0.49771061539649963
realmlp,kpx_group_1,154,0.24280340342145218,0.489136278629303,0.6307940483093262,,,,,,,
realmlp,kpx_group_2,154,0.2249542847275734,0.45743343234062195,0.6468448042869568,,,,,,,
realmlp,kpx_group_3,154,0.2557881829377852,0.5871732831001282,0.5592398643493652,,,,,,,
realmlp,all,155,0.2350213913933227,0.5125837922096252,0.6134241223335266,0.9409133188034359,0.15680010459924998,0.41994568705558777,0.6823719190923792,0.5532162314967105,0.6635791659355164,0.5627289414405823
realmlp,kpx_group_1,155,0.23572501873499468,0.5037800669670105,0.6228792667388916,,,,,,,
realmlp,kpx_group_2,155,0.2196966999847638,0.4515566825866699,0.6544100642204285,,,,,,,
realmlp,kpx_group_3,155,0.24964245291132675,0.5824148058891296,0.562982976436615,,,,,,,
realmlp,all,156,0.22693752850356855,0.5147954225540161,0.612926721572876,0.9317389938392138,0.1524217487557938,0.4225127696990967,0.681938194914868,0.5698884662828947,0.6679157614707947,0.543498158454895
realmlp,kpx_group_1,156,0.22801562555526433,0.5036811828613281,0.6241799592971802,,,,,,,
realmlp,kpx_group_2,156,0.21237166245516978,0.455380916595459,0.6522366404533386,,,,,,,
realmlp,kpx_group_3,156,0.24042528985362305,0.5853241086006165,0.5623635053634644,,,,,,,
realmlp,all,157,0.2231917661663733,0.5182216763496399,0.6088139414787292,0.9287813196056768,0.14960214632906413,0.4299353063106537,0.6831492444402293,0.5577713815789473,0.6672687530517578,0.5471611618995667
realmlp,kpx_group_1,157,0.2255695879851517,0.5149352550506592,0.616068422794342,,,,,,,
realmlp,kpx_group_2,157,0.20848036282940915,0.4583434760570526,0.6470523476600647,,,,,,,
realmlp,kpx_group_3,157,0.23552535435086802,0.5813862681388855,0.5633211135864258,,,,,,,
realmlp,all,158,0.21505187373412282,0.5171802639961243,0.6111423373222351,0.9177847551672083,0.14597284519358686,0.4230751693248749,0.6808369700845919,0.564710115131579,0.6747823357582092,0.5357142686843872
realmlp,kpx_group_1,158,0.21699010423923792,0.5120418667793274,0.6166596412658691,,,,,,,
realmlp,kpx_group_2,158,0.20216255870304609,0.4573880434036255,0.6516492366790771,,,,,,,
realmlp,kpx_group_3,158,0.22600295414265834,0.5821110010147095,0.5651180148124695,,,,,,,
realmlp,all,159,0.207272853114103,0.5161886215209961,0.6103978157043457,0.9114477007012618,0.1422048320895747,0.4418758451938629,0.682844121989451,0.5579512746710527,0.6610255241394043,0.5984432101249695
realmlp,kpx_group_1,159,0.210388842577997,0.5002440214157104,0.6244179606437683,,,,,,,
realmlp,kpx_group_2,159,0.19401812808294044,0.46466824412345886,0.6438635587692261,,,,,,,
realmlp,kpx_group_3,159,0.2174115978965634,0.5836536288261414,0.5629120469093323,,,,,,,
realmlp,all,160,0.2007623034480371,0.5095242857933044,0.6166532039642334,0.9038002294929404,0.13860748316112317,0.43411985039711,0.682246808158724,0.5598208778782895,0.6554559469223022,0.6405677795410156
realmlp,kpx_group_1,160,0.20476337541875086,0.49684834480285645,0.6288710832595825,,,,,,,
realmlp,kpx_group_2,160,0.18871259003093369,0.4570578634738922,0.6527262926101685,,,,,,,
realmlp,kpx_group_3,160,0.20881093763991407,0.5746666193008423,0.5683622360229492,,,,,,,
realmlp,all,161,0.1948648989200592,0.5177274346351624,0.6104981303215027,0.89828643830199,0.13498084129471527,0.44504106044769287,0.6831744148543006,0.5552464535361842,0.6714274883270264,0.5347985625267029
realmlp,kpx_group_1,161,0.19963396771958,0.5154478549957275,0.6133082509040833,,,,,,,
realmlp,kpx_group_2,161,0.18380387499928474,0.4590422511100769,0.6511218547821045,,,,,,,
realmlp,kpx_group_3,161,0.20115684776713974,0.5786922574043274,0.5670642852783203,,,,,,,
realmlp,all,162,0.18784335334050029,0.5193485617637634,0.607037365436554,0.8897817652476462,0.1317660143893016,0.44289156794548035,0.6821735140524412,0.5673828125,0.6662133932113647,0.5769230723381042
realmlp,kpx_group_1,162,0.19141470582077377,0.5130739212036133,0.6141319274902344,,,,,,,
realmlp,kpx_group_2,162,0.17641962005903847,0.461624413728714,0.6470685005187988,,,,,,,
realmlp,kpx_group_3,162,0.1956957345338244,0.5833473801612854,0.5599116086959839,,,,,,,
realmlp,all,163,0.18121696812541863,0.5188468098640442,0.6080057621002197,0.8820689218608957,0.12828488863612475,0.4556617736816406,0.6816092219791914,0.5566920230263158,0.6700177788734436,0.5677655935287476
realmlp,kpx_group_1,163,0.18532632801093554,0.5097376704216003,0.6173645257949829,,,,,,,
realmlp,kpx_group_2,163,0.17052604081599335,0.4607727527618408,0.6468449234962463,,,,,,,
realmlp,kpx_group_3,163,0.18779854299990753,0.5860300064086914,0.5598078370094299,,,,,,,
realmlp,all,164,0.17487172292251335,0.517636239528656,0.6100412011146545,0.8756491408536309,0.1236805866815542,0.4673232138156891,0.6822253332326287,0.5707429584703947,0.6708139181137085,0.53800368309021
realmlp,kpx_group_1,164,0.17995153347912587,0.5080868005752563,0.621770441532135,,,,,,,
realmlp,kpx_group_2,164,0.1641291591681932,0.46215519309043884,0.6466820240020752,,,,,,,
realmlp,kpx_group_3,164,0.1805344780809001,0.58266681432724,0.5616711974143982,,,,,,,
realmlp,all,165,0.16922707836094655,0.5164533853530884,0.6099509596824646,0.8718040491405287,0.12018688130927713,0.4701169431209564,0.684548946587663,0.5474018297697368,0.6756377816200256,0.5196886658668518
realmlp,kpx_group_1,165,0.17285426843323207,0.5064098238945007,0.6204258799552917,,,,,,,
realmlp,kpx_group_2,165,0.15974159656386627,0.4606936573982239,0.647201657295227,,,,,,,
realmlp,kpx_group_3,165,0.17508536459583984,0.5822567343711853,0.562225341796875,,,,,,,
realmlp,all,166,0.16264266089389198,0.5173181891441345,0.6099944114685059,0.8624410370462819,0.1172274638359484,0.4746387004852295,0.6822142569642318,0.5674856085526315,0.6730403900146484,0.5302197933197021
realmlp,kpx_group_1,166,0.16768921205871984,0.5034251809120178,0.6227541565895081,,,,,,,
realmlp,kpx_group_2,166,0.15303288498207143,0.46094220876693726,0.6479173898696899,,,,,,,
realmlp,kpx_group_3,166,0.1672058727004026,0.5875871181488037,0.5593116283416748,,,,,,,
realmlp,all,167,0.15590429325637065,0.5187196731567383,0.6088747978210449,0.8545516564657814,0.11273257365744364,0.48126983642578125,0.6817374723522287,0.5611315275493421,0.655686616897583,0.5879120826721191
realmlp,kpx_group_1,167,0.16118421346733444,0.5059052109718323,0.6221175193786621,,,,,,,
