model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,kpx_group_3,14,0.6653466942133727,0.610217809677124,0.5348635315895081,0.16986672580242157,0.23959378898143768,,,,,
realmlp,all,15,0.6345039528829081,0.5530478358268738,0.5824800729751587,0.14770151674747467,0.31266164779663086,0.6832389378989184,0.32489988263006564,0.2736482620239258,0.0,
realmlp,kpx_group_1,15,0.6290326648288302,0.5692519545555115,0.5761518478393555,0.13972793519496918,0.2920317053794861,,,,,
realmlp,kpx_group_2,15,0.6093711102450335,0.4869377911090851,0.6283604502677917,0.13576790690422058,0.39248886704444885,,,,,
realmlp,kpx_group_3,15,0.6651080736407528,0.6029537916183472,0.5429278612136841,0.16760872304439545,0.2534644305706024,,,,,
realmlp,all,16,0.6393972756686034,0.5246248841285706,0.6012229323387146,0.1473853588104248,0.349831223487854,0.6880560307591049,0.3243917243348228,0.27203765511512756,0.0,
realmlp,kpx_group_1,16,0.6326711663493404,0.5339911580085754,0.5981382727622986,0.13363850116729736,0.32991504669189453,,,,,
realmlp,kpx_group_2,16,0.6112971912931513,0.4337691366672516,0.6672484278678894,0.14187517762184143,0.47637200355529785,,,,,
realmlp,kpx_group_3,16,0.6742234892315335,0.606114387512207,0.5382820963859558,0.1666424423456192,0.24320665001869202,,,,,
realmlp,all,17,0.6452371169019628,0.5801291465759277,0.5604377388954163,0.1567767709493637,0.27765223383903503,0.6945781740877364,0.3289403131714574,0.27459290623664856,0.0,
realmlp,kpx_group_1,17,0.6351129456802651,0.6226871013641357,0.5311567187309265,0.15280085802078247,0.21511432528495789,,,,,
realmlp,kpx_group_2,17,0.611963051336783,0.5309773087501526,0.6002500653266907,0.1393892616033554,0.33988940715789795,,,,,
realmlp,kpx_group_3,17,0.6886353823873732,0.5867229104042053,0.5499064326286316,0.17814013361930847,0.27795299887657166,,,,,
realmlp,all,18,0.6560221535188181,0.5342483520507812,0.5963378548622131,0.1466657668352127,0.3393414318561554,0.7054715785715315,0.32966288261943394,0.2739335000514984,0.0,
realmlp,kpx_group_1,18,0.6405273135061618,0.5412510633468628,0.5935782790184021,0.13502609729766846,0.32218268513679504,,,,,
realmlp,kpx_group_2,18,0.6230192007841887,0.4528823494911194,0.6572926044464111,0.13910843431949615,0.45369359850883484,,,,,
realmlp,kpx_group_3,18,0.7045199573040009,0.6086116433143616,0.5381426215171814,0.1658627688884735,0.2421480119228363,,,,,
realmlp,all,19,0.6638882237452047,0.6102674603462219,0.5384057760238647,0.16338109970092773,0.240192711353302,0.7144071018254315,0.33679242708064894,0.2765140235424042,0.0,
realmlp,kpx_group_1,19,0.6495868364969889,0.570552408695221,0.5695299506187439,0.14871461689472198,0.2877745032310486,,,,,
realmlp,kpx_group_2,19,0.6312000354131063,0.5856606364250183,0.5599011182785034,0.14552968740463257,0.2653319239616394,,,,,
realmlp,kpx_group_3,19,0.7108778147785751,0.6745895147323608,0.4857863485813141,0.19589900970458984,0.16747170686721802,,,,,
realmlp,all,20,0.6712320204134341,0.5855575203895569,0.5576062798500061,0.15701361000537872,0.2722261846065521,0.721259229713016,0.3335147334469689,0.271377295255661,0.0,
realmlp,kpx_group_1,20,0.6527977442299878,0.6384840607643127,0.5210009813308716,0.1613333374261856,0.20333528518676758,,,,,
realmlp,kpx_group_2,20,0.6345191310953211,0.4736284017562866,0.6403316259384155,0.13555215299129486,0.4162154197692871,,,,,
realmlp,kpx_group_3,20,0.7263791980566802,0.6445600390434265,0.511486291885376,0.1741553694009781,0.19712789356708527,,,,,
realmlp,all,21,0.6683828587885257,0.5810225009918213,0.5583853125572205,0.16574794054031372,0.282518595457077,0.7188918027612898,0.3367262951753758,0.2680513560771942,0.0,
realmlp,kpx_group_1,21,0.6606999006536272,0.5738372802734375,0.572085976600647,0.1440792828798294,0.2882511615753174,,,,,
realmlp,kpx_group_2,21,0.6311897624422003,0.5331317782402039,0.5961325168609619,0.14290302991867065,0.3351680338382721,,,,,
realmlp,kpx_group_3,21,0.713258918788698,0.636098325252533,0.506937563419342,0.2102615088224411,0.2241366058588028,,,,,
realmlp,all,22,0.6664565746430997,0.5573349595069885,0.5686185956001282,0.1816248893737793,0.31886211037635803,0.7166302877443808,0.33449142343468136,0.2757042348384857,0.0,
realmlp,kpx_group_1,22,0.64823575924944,0.6016919612884521,0.5487616062164307,0.14374950528144836,0.2412726730108261,,,,,
realmlp,kpx_group_2,22,0.6257580033055058,0.5001397132873535,0.6153184771537781,0.1560305953025818,0.38666754961013794,,,,,
realmlp,kpx_group_3,22,0.7253759613743535,0.5701732635498047,0.5417758226394653,0.24509449303150177,0.328646183013916,,,,,
realmlp,all,23,0.6526847205780171,0.6059791445732117,0.5399523377418518,0.16389064490795135,0.24379532039165497,0.702799787123998,0.33410049809349907,0.27102816104888916,0.0,
realmlp,kpx_group_1,23,0.6390226847595639,0.5484784841537476,0.5842622518539429,0.1461474448442459,0.31467199325561523,,,,,
realmlp,kpx_group_2,23,0.6090045758971462,0.5943430066108704,0.5523070096969604,0.14332416653633118,0.24793817102909088,,,,,
realmlp,kpx_group_3,23,0.7100268767939674,0.6751157641410828,0.4832877218723297,0.20220033824443817,0.1687757968902588,,,,,
realmlp,all,24,0.6501376893785265,0.5936397314071655,0.5530756115913391,0.15250229835510254,0.25865355134010315,0.7009720515321802,0.338895689006205,0.2751025855541229,0.0,
realmlp,kpx_group_1,24,0.6356053540000209,0.5590174794197083,0.5810127854347229,0.13779710233211517,0.29982271790504456,,,,,
realmlp,kpx_group_2,24,0.6058914539990602,0.5616112351417542,0.5769479274749756,0.14229056239128113,0.2961863875389099,,,,,
realmlp,kpx_group_3,24,0.7089162733819749,0.660290539264679,0.5012661218643188,0.1774192750453949,0.1799515336751938,,,,,
realmlp,all,25,0.6275148259268867,0.5855331420898438,0.556155264377594,0.1607103794813156,0.2730208933353424,0.6779644378909359,0.33633070797831927,0.27695953845977783,0.0,
