model,target,step,train_loss,validation_loss,validation_score,training_objective_loss,activity_train_loss,activity_validation_loss
realmlp,kpx_group_2,71,0.4216478120754747,0.4424148201942444,0.6541481018066406,,,
realmlp,kpx_group_3,71,0.49006187214570884,0.5038557052612305,0.6147701144218445,,,
realmlp,all,72,0.4510795850964153,0.47199395298957825,0.6390330195426941,0.4906698452199207,0.26393506763612523,0.33553239703178406
realmlp,kpx_group_1,72,0.45203541832811694,0.46156013011932373,0.6511752009391785,,,
realmlp,kpx_group_2,72,0.4168101487790837,0.4362248182296753,0.6589818596839905,,,
realmlp,kpx_group_3,72,0.4843931903733927,0.5181969404220581,0.6069419384002686,,,
realmlp,all,73,0.44262664502157884,0.46778640151023865,0.6425141096115112,0.4817620783167727,0.26090282837257667,0.3342187702655792
realmlp,kpx_group_1,73,0.4468911947572933,0.4535021185874939,0.6594765186309814,,,
realmlp,kpx_group_2,73,0.41025345115100637,0.4342615306377411,0.6611119508743286,,,
realmlp,kpx_group_3,73,0.47073530449586753,0.5155954957008362,0.6069538593292236,,,
realmlp,all,74,0.438515569357311,0.4708034098148346,0.6426932215690613,0.47731073901933785,0.2586344590081888,0.3342073857784271
realmlp,kpx_group_1,74,0.4425436201341012,0.4555615484714508,0.6598072052001953,,,
realmlp,kpx_group_2,74,0.40534355053130317,0.43690383434295654,0.6613615155220032,,,
realmlp,kpx_group_3,74,0.46765951812267303,0.519944965839386,0.6069108247756958,,,
realmlp,all,75,0.4329664558172226,0.48257505893707275,0.6337559223175049,0.4714656274984865,0.25666114468784895,0.3318476378917694
realmlp,kpx_group_1,75,0.439259657088448,0.4693529009819031,0.6509226560592651,,,
realmlp,kpx_group_2,75,0.3979058226241785,0.4337107241153717,0.6621933579444885,,,
realmlp,kpx_group_3,75,0.4617338833563468,0.5446615219116211,0.5881515741348267,,,
realmlp,all,76,0.42664944512002606,0.49482807517051697,0.6234734058380127,0.4648134831119986,0.25442687027594624,0.32673463225364685
realmlp,kpx_group_1,76,0.4328960583490484,0.4965139925479889,0.624470591545105,,,
realmlp,kpx_group_2,76,0.3954727211419274,0.44060221314430237,0.6599278450012207,,,
realmlp,kpx_group_3,76,0.45157956112833586,0.5473679900169373,0.5860218405723572,,,
realmlp,all,77,0.4199588631882387,0.48072171211242676,0.6349342465400696,0.4575723225579542,0.2507563472232398,0.33444666862487793
realmlp,kpx_group_1,77,0.4265705561813186,0.4608076512813568,0.6535919308662415,,,
realmlp,kpx_group_2,77,0.39030366916866865,0.441318154335022,0.6583431363105774,,,
realmlp,kpx_group_3,77,0.4430023655295372,0.5400393009185791,0.5928675532341003,,,
realmlp,all,78,0.41537636167862835,0.47512492537498474,0.6372504830360413,0.4528220453683068,0.2496378634344129,0.33133813738822937
realmlp,kpx_group_1,78,0.42346583745058847,0.45727431774139404,0.6568407416343689,,,
realmlp,kpx_group_2,78,0.3857072587398922,0.4406529664993286,0.6571841239929199,,,
realmlp,kpx_group_3,78,0.4369559954194462,0.5274474620819092,0.597726583480835,,,
realmlp,all,79,0.4100854620337486,0.4738208055496216,0.6390231847763062,0.4471583554849905,0.2471526471130988,0.3339202404022217
realmlp,kpx_group_1,79,0.41815036009339723,0.4563377797603607,0.6564916968345642,,,
realmlp,kpx_group_2,79,0.3811203131780905,0.4354861080646515,0.6624932885169983,,,
realmlp,kpx_group_3,79,0.4309857115149498,0.5296384692192078,0.598084568977356,,,
realmlp,all,80,0.40389692520394044,0.473513126373291,0.6390827298164368,0.4406763179337277,0.24519593860296643,0.3323242664337158
realmlp,kpx_group_1,80,0.41253770800197825,0.45248082280158997,0.6595857739448547,,,
realmlp,kpx_group_2,80,0.3758834175327245,0.4384557008743286,0.6604503989219666,,,
realmlp,kpx_group_3,80,0.4232696474475019,0.5296028256416321,0.597212016582489,,,
realmlp,all,81,0.39894044662223144,0.4689037501811981,0.6445115208625793,0.43546442030107274,0.2434931712992051,0.3377866744995117
realmlp,kpx_group_1,81,0.4075366438311689,0.44563528895378113,0.6656380891799927,,,
realmlp,kpx_group_2,81,0.37405819445848465,0.44089624285697937,0.6574653387069702,,,
realmlp,kpx_group_3,81,0.4152265011387713,0.5201796293258667,0.6104310750961304,,,
realmlp,all,82,0.3926030432476717,0.4700218737125397,0.6443436741828918,0.4287964416777386,0.24128932067576578,0.3361850082874298
realmlp,kpx_group_1,82,0.40235793020795374,0.44726717472076416,0.6638548374176025,,,
realmlp,kpx_group_2,82,0.3661232928142828,0.43550509214401245,0.6635409593582153,,,
realmlp,kpx_group_3,82,0.4093279054059702,0.5272933840751648,0.6056351661682129,,,
realmlp,all,83,0.3870258169139133,0.47708502411842346,0.6372056603431702,0.4229258728377959,0.23933367606471567,0.33307892084121704
realmlp,kpx_group_1,83,0.3977130427956581,0.4644447863101959,0.6509530544281006,,,
realmlp,kpx_group_2,83,0.36221157321158576,0.4394151270389557,0.6586952209472656,,,
realmlp,kpx_group_3,83,0.4011528522652738,0.5273951888084412,0.6019687652587891,,,
realmlp,all,84,0.38333658917861824,0.47292423248291016,0.6412999033927917,0.4191550139118643,0.23878946045742316,0.33707332611083984
realmlp,kpx_group_1,84,0.395532245583394,0.45635297894477844,0.659260630607605,,,
realmlp,kpx_group_2,84,0.35879729249898124,0.4375128746032715,0.6594000458717346,,,
realmlp,kpx_group_3,84,0.395680237780599,0.5249069333076477,0.6052388548851013,,,
realmlp,all,85,0.380034719758174,0.47077131271362305,0.6437526941299438,0.41572100318530025,0.23790856428882656,0.33144769072532654
realmlp,kpx_group_1,85,0.39097508788108826,0.45236533880233765,0.6633001565933228,,,
realmlp,kpx_group_2,85,0.3550654334180495,0.43686455488204956,0.6621893644332886,,,
realmlp,kpx_group_3,85,0.3940636208828758,0.5230841040611267,0.6057685613632202,,,
realmlp,all,86,0.37567659073016224,0.47171077132225037,0.6423340439796448,0.4110964812776622,0.2361325720215545,0.33493244647979736
realmlp,kpx_group_1,86,0.388744291575516,0.4561196267604828,0.6592643857002258,,,
realmlp,kpx_group_2,86,0.3519004548297209,0.4359862208366394,0.6617760062217712,,,
realmlp,kpx_group_3,86,0.3863850345506388,0.5230263471603394,0.6059618592262268,,,
realmlp,all,87,0.37231765293023167,0.47966834902763367,0.6356083154678345,0.40759940883692575,0.23521171532133045,0.33463016152381897
realmlp,kpx_group_1,87,0.38607116218875437,0.46944817900657654,0.6497905254364014,,,
realmlp,kpx_group_2,87,0.34745031902018714,0.4373893737792969,0.6605139374732971,,,
realmlp,kpx_group_3,87,0.38343147013117285,0.5321674346923828,0.5965204834938049,,,
realmlp,all,88,0.3703462906620082,0.4752825200557709,0.6378993988037109,0.4056083616964957,0.2350804569090114,0.33426472544670105
realmlp,kpx_group_1,88,0.3831345772041994,0.4565390944480896,0.6574713587760925,,,
realmlp,kpx_group_2,88,0.3467874198275454,0.4377756118774414,0.6585036516189575,,,
realmlp,kpx_group_3,88,0.38111688065178256,0.5315327644348145,0.5977232456207275,,,
realmlp,all,89,0.36757728063008366,0.47587278485298157,0.6391823291778564,0.4026298588689636,0.23368383812553742,0.3339981138706207
realmlp,kpx_group_1,89,0.38150450499618754,0.4606061577796936,0.6553856730461121,,,
realmlp,kpx_group_2,89,0.3447485425892998,0.4366498589515686,0.6628001928329468,,,
realmlp,kpx_group_3,89,0.37647879430476355,0.5303624272346497,0.5993612408638,,,
realmlp,all,90,0.3653337381341878,0.4732949733734131,0.640165388584137,0.40041271378012266,0.23385981974356315,0.3338000774383545
realmlp,kpx_group_1,90,0.38011172369999047,0.4575716555118561,0.657253623008728,,,
realmlp,kpx_group_2,90,0.34426822162726345,0.4379887580871582,0.6593703031539917,,,
realmlp,kpx_group_3,90,0.3716212839764707,0.5243245363235474,0.6038722395896912,,,
realmlp,all,91,0.3641497952973141,0.47397568821907043,0.6392841935157776,0.3991416131748873,0.2332787653979133,0.33347877860069275
realmlp,kpx_group_1,91,0.3789093919536647,0.4605526924133301,0.6548517942428589,,,
realmlp,kpx_group_2,91,0.3420330071273972,0.4373086094856262,0.6596835851669312,,,
realmlp,kpx_group_3,91,0.3715069846195333,0.5240657925605774,0.6033173203468323,,,
realmlp,all,92,0.3636409381733221,0.473689466714859,0.6400430202484131,0.39857641213080464,0.2329031507320264,0.3333170413970947
realmlp,kpx_group_1,92,0.37829942387693066,0.4580245614051819,0.6567299365997314,,,
realmlp,kpx_group_2,92,0.34229309418622184,0.4377807676792145,0.6597698330879211,,,
realmlp,kpx_group_3,92,0.3703302855000776,0.5252630114555359,0.6036292314529419,,,
realmlp,all,93,0.3627375294180477,0.47396549582481384,0.6400256752967834,0.3977465029148495,0.23339313685017474,0.3331809937953949
realmlp,kpx_group_1,93,0.37849006714189753,0.45838040113449097,0.656764030456543,,,
realmlp,kpx_group_2,93,0.34061596060500426,0.4376993179321289,0.6599514484405518,,,
realmlp,kpx_group_3,93,0.36910655963070255,0.5258166790008545,0.6033614873886108,,,
realmlp,all,94,0.3633791572030853,0.4740072786808014,0.6397037506103516,0.39820930580882463,0.2322009821586749,0.3331785500049591
realmlp,kpx_group_1,94,0.3781668289619334,0.4584118723869324,0.656764030456543,,,
realmlp,kpx_group_2,94,0.3414837205234696,0.4376695156097412,0.6599629521369934,,,
realmlp,kpx_group_3,94,0.37048692694481683,0.5259405374526978,0.6023841500282288,,,
realmlp,all,95,0.3637180968242533,0.4754154682159424,0.6381974220275879,0.3987125820096801,0.23329656439668991,0.3329515755176544
realmlp,kpx_group_1,95,0.3781316666042103,0.4610438942909241,0.6550846099853516,,,
realmlp,kpx_group_2,95,0.3430752438657424,0.43765154480934143,0.6595732569694519,,,
realmlp,kpx_group_3,95,0.3699473804410766,0.5275509357452393,0.599934458732605,,,
realmlp,all,96,0.36330094276105657,0.47362852096557617,0.6401942372322083,0.3982862865223604,0.23323562390664043,0.3330286741256714
realmlp,kpx_group_1,96,0.378122899462195,0.4580534100532532,0.655756950378418,,,
realmlp,kpx_group_2,96,0.3409866015700733,0.437751829624176,0.6607128381729126,,,
realmlp,kpx_group_3,96,0.37079332199166803,0.5250802636146545,0.6041131615638733,,,
realmlp,all,97,0.36310435217969556,0.47497227787971497,0.6386914849281311,0.3980399786549456,0.23290417409118483,0.33374103903770447
realmlp,kpx_group_1,97,0.378030286554028,0.45907947421073914,0.655850887298584,,,
realmlp,kpx_group_2,97,0.3416942160795717,0.43763968348503113,0.6592931747436523,,,
realmlp,kpx_group_3,97,0.36958854645490646,0.528197705745697,0.6009304523468018,,,
realmlp,all,98,0.3641705565592822,0.47585248947143555,0.6377575993537903,0.39912019056432385,0.23299756185973391,0.33438774943351746
realmlp,kpx_group_1,98,0.37776226024417314,0.45996519923210144,0.6551815271377563,,,
realmlp,kpx_group_2,98,0.3420715012094554,0.4383704364299774,0.6591363549232483,,,
realmlp,kpx_group_3,98,0.37267790033536796,0.5292218923568726,0.5989548563957214,,,
realmlp,all,99,0.3645140072878669,0.4769211709499359,0.6378242373466492,0.3994603016797234,0.23297528747250051,0.3337613046169281
realmlp,kpx_group_1,99,0.3796156679882723,0.45797067880630493,0.6565190553665161,,,
realmlp,kpx_group_2,99,0.3431609969805269,0.4404751658439636,0.6574099659919739,,,
realmlp,kpx_group_3,99,0.3707653555799933,0.5323177576065063,0.599543571472168,,,
realmlp,all,100,0.3655317679924123,0.4816049635410309,0.6348996758460999,0.40056650691172657,0.23356491765555212,0.33473333716392517
realmlp,kpx_group_1,100,0.3794010334155139,0.477985143661499,0.6416714191436768,,,
realmlp,kpx_group_2,100,0.3447551508160198,0.4359070360660553,0.6627160310745239,,,
realmlp,kpx_group_3,100,0.3724391114185838,0.5309228301048279,0.6003115177154541,,,
realmlp,all,101,0.36575565837761936,0.4777153432369232,0.6352615356445312,0.40073490624918656,0.23319496740313136,0.3341074287891388
realmlp,kpx_group_1,101,0.3797231575145441,0.4587574601173401,0.6551167368888855,,,
realmlp,kpx_group_2,101,0.34414444294045954,0.4400792419910431,0.6574839353561401,,,
realmlp,kpx_group_3,101,0.3733993724865072,0.5343092679977417,0.5931838750839233,,,
realmlp,all,102,0.3665991543846972,0.48084020614624023,0.6337263584136963,0.4016659075722975,0.23377833603059545,0.3329288065433502
realmlp,kpx_group_1,102,0.380180237486082,0.4696596562862396,0.6451482772827148,,,
realmlp,kpx_group_2,102,0.3446790926596698,0.4366510510444641,0.661151647567749,,,
realmlp,kpx_group_3,102,0.37493813782930374,0.5362098813056946,0.594879150390625,,,
realmlp,all,103,0.36898255216724735,0.4781288802623749,0.635901153087616,0.4039214923977852,0.23292628018295064,0.3349013328552246
realmlp,kpx_group_1,103,0.3823201108504744,0.4676364064216614,0.6467159390449524,,,
realmlp,kpx_group_2,103,0.34641023593790393,0.4347192943096161,0.6642345190048218,,,
realmlp,kpx_group_3,103,0.37821730313932195,0.5320308208465576,0.5967530012130737,,,
realmlp,all,104,0.3666836842894554,0.48191067576408386,0.6336674690246582,0.40166932914186926,0.2332376270171474,0.3366275727748871
realmlp,kpx_group_1,104,0.38108358093920874,0.46666526794433594,0.6499878764152527,,,
realmlp,kpx_group_2,104,0.34490084122208986,0.43713775277137756,0.6606021523475647,,,
realmlp,kpx_group_3,104,0.37406663552803154,0.541928768157959,0.5904123783111572,,,
realmlp,all,105,0.3678707668886465,0.4784325659275055,0.6357529163360596,0.4028438448029406,0.2331538005348514,0.3332057297229767
realmlp,kpx_group_1,105,0.3824906511341824,0.4601968228816986,0.6567144393920898,,,
realmlp,kpx_group_2,105,0.34457143615273866,0.4413195848464966,0.6560906767845154,,,
realmlp,kpx_group_3,105,0.37655020943459344,0.5337812304496765,0.5944535732269287,,,
realmlp,all,106,0.3684133891673649,0.4756886065006256,0.6390583515167236,0.40339822541264925,0.23323222205919378,0.3326430022716522
realmlp,kpx_group_1,106,0.38226600078975453,0.4585651755332947,0.6569591164588928,,,
realmlp,kpx_group_2,106,0.3445385532344089,0.438720703125,0.6597880125045776,,,
realmlp,kpx_group_3,106,0.3784356187371647,0.529779851436615,0.6004278659820557,,,
realmlp,all,107,0.3692152254721698,0.47845566272735596,0.6378617286682129,0.40425452546161766,0.23359531690092647,0.3327653706073761
realmlp,kpx_group_1,107,0.38245200497262616,0.4667665362358093,0.6530459523200989,,,
realmlp,kpx_group_2,107,0.3451836696442436,0.43899092078208923,0.6604689359664917,,,
realmlp,kpx_group_3,107,0.38001000662060347,0.5296096205711365,0.6000702381134033,,,
realmlp,all,108,0.3701992902685614,0.4842282831668854,0.6318823099136353,0.4051472505225855,0.2329864072449067,0.332690566778183
realmlp,kpx_group_1,108,0.383283831179142,0.48380643129348755,0.6358740329742432,,,
realmlp,kpx_group_2,108,0.3471234002534081,0.43416184186935425,0.6628086566925049,,,
realmlp,kpx_group_3,108,0.3801906306077452,0.5347164869308472,0.5969642400741577,,,
realmlp,all,109,0.3705805860021535,0.48053690791130066,0.6352222561836243,0.4056774912511601,0.23397936321356716,0.33944305777549744
realmlp,kpx_group_1,109,0.38219061274738875,0.46425843238830566,0.6526745557785034,,,
realmlp,kpx_group_2,109,0.3483017582227202,0.4376956820487976,0.6607452630996704,,,
realmlp,kpx_group_3,109,0.3812493830919266,0.5396565794944763,0.592246949672699,,,
realmlp,all,110,0.369668552542434,0.4821262061595917,0.6345701813697815,0.4046449293108547,0.2331758288337904,0.3374200761318207
realmlp,kpx_group_1,110,0.38029007350697236,0.46674031019210815,0.6518495678901672,,,
realmlp,kpx_group_2,110,0.34655890482313495,0.4354459345340729,0.6645770072937012,,,
realmlp,kpx_group_3,110,0.3821566863095059,0.5441924333572388,0.5872840285301208,,,
realmlp,all,111,0.37161218857063966,0.4742291271686554,0.6389045119285583,0.40657927928601995,0.23311393707990646,0.3323948383331299
realmlp,kpx_group_1,111,0.38419801172088175,0.4463202953338623,0.6639889478683472,,,
realmlp,kpx_group_2,111,0.3473930297528996,0.4401455223560333,0.6590659618377686,,,
realmlp,kpx_group_3,111,0.3832455303739099,0.5362216234207153,0.5936586856842041,,,
realmlp,all,112,0.3720412530443248,0.4874707758426666,0.6307623386383057,0.4072976208785001,0.23504243725362947,0.3322075307369232
realmlp,kpx_group_1,112,0.3865969864761128,0.4742814898490906,0.644478440284729,,,
realmlp,kpx_group_2,112,0.3479204922914505,0.43833234906196594,0.6622892022132874,,,
realmlp,kpx_group_3,112,0.3816062799271415,0.5497984290122986,0.5855193138122559,,,
realmlp,all,113,0.37112436443567276,0.46793505549430847,0.6451063752174377,0.40611187938381643,0.23325008241569295,0.33269163966178894
realmlp,kpx_group_1,113,0.38228365603615255,0.44734877347946167,0.6649437546730042,,,
realmlp,kpx_group_2,113,0.34695905140217614,0.4355255961418152,0.6616960763931274,,,
realmlp,kpx_group_3,113,0.38413037228233676,0.5209307670593262,0.6086791753768921,,,
realmlp,all,114,0.3717874402509016,0.4808626174926758,0.6346077919006348,0.40653881386798973,0.23167581505635204,0.32802239060401917
realmlp,kpx_group_1,114,0.38431507831110673,0.46271076798439026,0.655532956123352,,,
realmlp,kpx_group_2,114,0.34754711082753015,0.44077497720718384,0.6577247381210327,,,
realmlp,kpx_group_3,114,0.3835001307375291,0.5391020774841309,0.5905656814575195,,,
realmlp,all,115,0.37242336001466303,0.4727341830730438,0.6404080390930176,0.4073191210627556,0.23263838624252992,0.3339143693447113
realmlp,kpx_group_1,115,0.38351495081887527,0.4537086486816406,0.6575669050216675,,,
realmlp,kpx_group_2,115,0.35004745555274625,0.4390462636947632,0.6618227958679199,,,
realmlp,kpx_group_3,115,0.383707686820451,0.5254474878311157,0.6018343567848206,,,
realmlp,all,116,0.372412763097707,0.476924329996109,0.6385684013366699,0.4072061983101508,0.23195622466942845,0.3347506523132324
realmlp,kpx_group_1,116,0.3835853535462828,0.4603806436061859,0.6562590599060059,,,
realmlp,kpx_group_2,116,0.3483663582626511,0.4414089322090149,0.6588315367698669,,,
realmlp,kpx_group_3,116,0.3852865682805286,0.5289835333824158,0.600614607334137,,,
realmlp,all,117,0.3735247504185228,0.4885520935058594,0.6292223930358887,0.40842266249306064,0.2326527014374733,0.3315640389919281
realmlp,kpx_group_1,117,0.38372563439257007,0.4649547338485718,0.6536233425140381,,,
realmlp,kpx_group_2,117,0.35057203603141446,0.44250184297561646,0.6572088003158569,,,
realmlp,kpx_group_3,117,0.3862765834612005,0.5581998229026794,0.5768351554870605,,,
realmlp,all,118,0.37259600837441054,0.4774819612503052,0.637482225894928,0.40713489713037715,0.23025923244216862,0.3420849144458771
realmlp,kpx_group_1,118,0.3846758222755264,0.45419150590896606,0.6580810546875,,,
realmlp,kpx_group_2,118,0.34811683305922675,0.43708086013793945,0.6623573303222656,,,
realmlp,kpx_group_3,118,0.38499536452924504,0.5411735773086548,0.5920082926750183,,,
realmlp,all,119,0.37101218937074437,0.4907832145690918,0.625724732875824,0.40567874864620324,0.23111042928169756,0.3341086804866791
realmlp,kpx_group_1,119,0.3805193550446454,0.4794875383377075,0.6388025283813477,,,
realmlp,kpx_group_2,119,0.347199200269054,0.4398001730442047,0.6574379801750183,,,
realmlp,kpx_group_3,119,0.38531801498988094,0.5530619621276855,0.580933690071106,,,
realmlp,all,120,0.3688283505685189,0.4825417995452881,0.6326708197593689,0.4033893145182553,0.23040644145187208,0.34100890159606934
realmlp,kpx_group_1,120,0.3788890290786238,0.46511712670326233,0.6517621278762817,,,
realmlp,kpx_group_2,120,0.34439897142788944,0.4397689700126648,0.6570379734039307,,,
realmlp,kpx_group_3,120,0.38319705251385183,0.5427392721176147,0.5892122983932495,,,
realmlp,all,121,0.3713594267473501,0.48830267786979675,0.6284075379371643,0.40582195318797054,0.22975016757845879,0.33186137676239014
realmlp,kpx_group_1,121,0.3825223901692559,0.48648855090141296,0.6357656717300415,,,
realmlp,kpx_group_2,121,0.34520118201480193,0.440818727016449,0.6551180481910706,,,
realmlp,kpx_group_3,121,0.3863547229591538,0.5376006960868835,0.5943388342857361,,,
realmlp,all,122,0.3689296955571455,0.4933747947216034,0.6257805228233337,0.40322788454153957,0.2286545930101591,0.33368685841560364
realmlp,kpx_group_1,122,0.376597553053323,0.48690614104270935,0.6353429555892944,,,
realmlp,kpx_group_2,122,0.3470800413804896,0.4398568868637085,0.6604171991348267,,,
realmlp,kpx_group_3,122,0.38311150670051575,0.5533612966537476,0.5815812349319458,,,
realmlp,all,123,0.3668200211489902,0.4813753664493561,0.6360428929328918,0.4007869165609865,0.2264459606479196,0.3389776051044464
realmlp,kpx_group_1,123,0.3794600652421222,0.4668419361114502,0.6527010798454285,,,
realmlp,kpx_group_2,123,0.3412201654385118,0.44274359941482544,0.6571003198623657,,,
realmlp,kpx_group_3,123,0.3797798349576838,0.5345405340194702,0.5983272790908813,,,
realmlp,all,124,0.3665331194505972,0.49022483825683594,0.6266741752624512,0.40051670109524445,0.22655720592421644,0.3345046043395996
realmlp,kpx_group_1,124,0.3758791159181034,0.4858759641647339,0.6351184248924255,,,
realmlp,kpx_group_2,124,0.3451647039721994,0.4369417428970337,0.662077009677887,,,
realmlp,kpx_group_3,124,0.3785555441589916,0.5478566884994507,0.582827091217041,,,
realmlp,all,125,0.36539824394618764,0.4951399266719818,0.6228232383728027,0.39922172620015983,0.22548984736204147,0.33260470628738403
realmlp,kpx_group_1,125,0.3777340764508528,0.4815334379673004,0.6413032412528992,,,
realmlp,kpx_group_2,125,0.3418014947982395,0.44747552275657654,0.6526355147361755,,,
realmlp,kpx_group_3,125,0.37665916891659007,0.55641108751297,0.574531078338623,,,
realmlp,all,126,0.3615510178839459,0.5040079951286316,0.6172176003456116,0.39523793231038484,0.22457942103638368,0.3340548574924469
realmlp,kpx_group_1,126,0.37101078384062824,0.5054261088371277,0.6222406625747681,,,
realmlp,kpx_group_2,126,0.3372540706220795,0.4523239731788635,0.6490886211395264,,,
realmlp,kpx_group_3,126,0.37638818910893274,0.5542738437652588,0.5803237557411194,,,
realmlp,all,127,0.3614226535839193,0.4814188480377197,0.6355188488960266,0.394910611650523,0.22325305114774144,0.34194216132164
realmlp,kpx_group_1,127,0.37339739764437957,0.46931588649749756,0.6486743092536926,,,
realmlp,kpx_group_2,127,0.33781810455462513,0.44144365191459656,0.6603671312332153,,,
realmlp,kpx_group_3,127,0.37305246249717827,0.5334970355033875,0.5975151062011719,,,
realmlp,all,128,0.35981761883286867,0.49151673913002014,0.6266667246818542,0.3931522036299986,0.22223055099739747,0.33820924162864685
realmlp,kpx_group_1,128,0.3712477180011132,0.46332117915153503,0.6520333290100098,,,
realmlp,kpx_group_2,128,0.33358899591600194,0.44408857822418213,0.6561720371246338,,,
realmlp,kpx_group_3,128,0.3746161482789937,0.567140519618988,0.5717947483062744,,,
realmlp,all,129,0.3580194032367538,0.4968832731246948,0.6231611371040344,0.3911677357905051,0.22098886681830182,0.3341657817363739
realmlp,kpx_group_1,129,0.36712271895478754,0.4945046603679657,0.6316214799880981,,,
realmlp,kpx_group_2,129,0.3331813032136244,0.4459168314933777,0.6549249887466431,,,
realmlp,kpx_group_3,129,0.3737541774616522,0.5502283573150635,0.5829370021820068,,,
realmlp,all,130,0.3566654175519943,0.4922468960285187,0.6249344944953918,0.3894691682037185,0.21869168036124287,0.3462776243686676
realmlp,kpx_group_1,130,0.36299505785984154,0.4864117503166199,0.6374600529670715,,,
realmlp,kpx_group_2,130,0.3331027530571994,0.44242486357688904,0.6557610630989075,,,
realmlp,kpx_group_3,130,0.3738984364797087,0.5479043126106262,0.5815823078155518,,,
realmlp,all,131,0.35359473614131703,0.4921903908252716,0.6262032389640808,0.38614358709138985,0.21699235763619928,0.3398236036300659
realmlp,kpx_group_1,131,0.3606640819241019,0.49100977182388306,0.6335798501968384,,,
realmlp,kpx_group_2,131,0.32764799191671257,0.439577579498291,0.6587175726890564,,,
realmlp,kpx_group_3,131,0.3724721253794782,0.5459837913513184,0.5863122344017029,,,
realmlp,all,132,0.3502360201057266,0.4915526807308197,0.6254827976226807,0.38232315726139965,0.21391424558618488,0.34003913402557373
realmlp,kpx_group_1,132,0.3591771252891597,0.47611358761787415,0.6439703702926636,,,
realmlp,kpx_group_2,132,0.32659495753400464,0.4461015462875366,0.6527301669120789,,,
realmlp,kpx_group_3,132,0.364935972234782,0.5524427890777588,0.5797479152679443,,,
realmlp,all,133,0.34873341768980026,0.4908340871334076,0.6275873780250549,0.3805735247100101,0.21226737889296868,0.34944701194763184
realmlp,kpx_group_1,133,0.3570096444557695,0.4765912592411041,0.6419516205787659,,,
realmlp,kpx_group_2,133,0.3239046414108837,0.44756507873535156,0.6535515785217285,,,
realmlp,kpx_group_3,133,0.3652859693940948,0.5483459234237671,0.5872589945793152,,,
realmlp,all,134,0.3450204138370121,0.5032487511634827,0.6171092391014099,0.37687114144072814,0.2123381832943243,0.3537144958972931
realmlp,kpx_group_1,134,0.3536255986374967,0.4986764192581177,0.6284567713737488,,,
realmlp,kpx_group_2,134,0.32109014733749275,0.44510310888290405,0.653806209564209,,,
realmlp,kpx_group_3,134,0.3603454933446996,0.5659668445587158,0.5690647959709167,,,
realmlp,all,135,0.34080929878879995,0.4937256872653961,0.6250669956207275,0.37232200669891696,0.21008469383506215,0.33973228931427
realmlp,kpx_group_1,135,0.3507150749073309,0.4757862389087677,0.640555202960968,,,
realmlp,kpx_group_2,135,0.3173718448070919,0.441484272480011,0.657991349697113,,,
realmlp,kpx_group_3,135,0.3543409766519771,0.5639065504074097,0.576654314994812,,,
realmlp,all,136,0.33590332462507133,0.5019479393959045,0.6200636029243469,0.36718882445026846,0.20856998181518385,0.34904971718788147
realmlp,kpx_group_1,136,0.3448251490207279,0.4926430881023407,0.6312333345413208,,,
realmlp,kpx_group_2,136,0.31322377131265755,0.4464235305786133,0.6555062532424927,,,
realmlp,kpx_group_3,136,0.3496610684429898,0.5667774081230164,0.5734512805938721,,,
realmlp,all,137,0.3331868109457633,0.49408745765686035,0.625426173210144,0.3638327349634731,0.20430618634118752,0.35997071862220764
realmlp,kpx_group_1,137,0.34513093574958686,0.4893827438354492,0.6352083683013916,,,
realmlp,kpx_group_2,137,0.3077290737453629,0.4434818625450134,0.6566978096961975,,,
realmlp,kpx_group_3,137,0.34670040493502335,0.5493977665901184,0.5843724012374878,,,
realmlp,all,138,0.33010885338572893,0.5012663006782532,0.6222214102745056,0.360546989914249,0.20292092224254327,0.34379515051841736
realmlp,kpx_group_1,138,0.33824121557614384,0.47719165682792664,0.6441712379455566,,,
realmlp,kpx_group_2,138,0.3051687632413471,0.4496914744377136,0.6547263860702515,,,
realmlp,kpx_group_3,138,0.3469165791483486,0.5769158601760864,0.5677664875984192,,,
realmlp,all,139,0.32606763480340734,0.4979420006275177,0.6222991347312927,0.35599634314284606,0.19952470612000017,0.3606225252151489
realmlp,kpx_group_1,139,0.3340146388201153,0.49553483724594116,0.6298258304595947,,,
realmlp,kpx_group_2,139,0.30412813056917753,0.4430745840072632,0.657590389251709,,,
realmlp,kpx_group_3,139,0.34006015036035986,0.5552165508270264,0.5794813632965088,,,
realmlp,all,140,0.3238706645720145,0.5003138184547424,0.6199701428413391,0.35361816646421657,0.19831665429998846,0.3670475482940674
realmlp,kpx_group_1,140,0.33162932623835173,0.4961996376514435,0.6287024021148682,,,
realmlp,kpx_group_2,140,0.3001137143548797,0.4525076746940613,0.649096667766571,,,
realmlp,kpx_group_3,140,0.3398689557524288,0.5522342324256897,0.5821113586425781,,,
realmlp,all,141,0.3148561501327683,0.49877819418907166,0.6223366260528564,0.34415552545996275,0.19532915927908,0.3642546236515045
realmlp,kpx_group_1,141,0.3220967632882735,0.48879551887512207,0.635021448135376,,,
realmlp,kpx_group_2,141,0.2966053792658974,0.4475553035736084,0.6542258858680725,,,
realmlp,kpx_group_3,141,0.3258662999552839,0.5599836707115173,0.5777625441551208,,,
realmlp,all,142,0.30983660983688693,0.506455659866333,0.6153470873832703,0.33879949415431304,0.193085931460647,0.3647133409976959
