model,target,step,train_loss,validation_loss,validation_score
realmlp,kpx_group_1,45,0.5030688200803364,0.4232581555843353,0.6796470284461975
realmlp,kpx_group_2,45,0.4735163778943174,0.4317861795425415,0.6605845093727112
realmlp,kpx_group_3,45,0.5429629350409788,0.5132578015327454,0.6060552597045898
realmlp,all,46,0.5073790541466545,0.468966007232666,0.6385979652404785
realmlp,kpx_group_1,46,0.5037252254345838,0.4327888488769531,0.6722245216369629
realmlp,kpx_group_2,46,0.4741795540732496,0.4454535245895386,0.6506078243255615
realmlp,kpx_group_3,46,0.5442323667161605,0.5286556482315063,0.5929616689682007
realmlp,all,47,0.5107885892776882,0.47709783911705017,0.6344437003135681
realmlp,kpx_group_1,47,0.5079541802406311,0.4560754895210266,0.6568235754966736
realmlp,kpx_group_2,47,0.47645001201068654,0.44661086797714233,0.6476156711578369
realmlp,kpx_group_3,47,0.547961571637322,0.528607189655304,0.5988917946815491
realmlp,all,48,0.5142199147273513,0.4888207018375397,0.6286439299583435
realmlp,kpx_group_1,48,0.5106540225884494,0.4863208830356598,0.638231635093689
realmlp,kpx_group_2,48,0.4811690191135687,0.4402589499950409,0.6558754444122314
realmlp,kpx_group_3,48,0.5508367033565745,0.5398823618888855,0.5918248891830444
realmlp,all,49,0.5153942752410384,0.4671219289302826,0.6415728330612183
realmlp,kpx_group_1,49,0.5100198949084562,0.43627995252609253,0.6725770831108093
realmlp,kpx_group_2,49,0.4824315471684231,0.44843366742134094,0.6485428214073181
realmlp,kpx_group_3,49,0.5537313862758524,0.5166520476341248,0.6035985946655273
realmlp,all,50,0.5167889152379597,0.49395790696144104,0.6236773133277893
realmlp,kpx_group_1,50,0.5110284857013646,0.48849883675575256,0.6334202289581299
realmlp,kpx_group_2,50,0.4867087019716992,0.444999635219574,0.6532695293426514
realmlp,kpx_group_3,50,0.5526295646148569,0.5483751893043518,0.5843423008918762
realmlp,all,51,0.5180383412276998,0.4833107888698578,0.6303132176399231
realmlp,kpx_group_1,51,0.5131820725167499,0.4555393159389496,0.6546170115470886
realmlp,kpx_group_2,51,0.48882265564273386,0.4355509281158447,0.6601766347885132
realmlp,kpx_group_3,51,0.5521103073568905,0.5588421821594238,0.5761461853981018
realmlp,all,52,0.5198166905080571,0.4461822509765625,0.6573545932769775
realmlp,kpx_group_1,52,0.5146088722874137,0.4026952385902405,0.6944019794464111
realmlp,kpx_group_2,52,0.48901691726025415,0.4494609534740448,0.6480700969696045
realmlp,kpx_group_3,52,0.5558242718963062,0.486390620470047,0.6295916438102722
realmlp,all,53,0.5240048073670444,0.48548200726509094,0.6291518211364746
realmlp,kpx_group_1,53,0.5194466780213749,0.48003074526786804,0.6396108269691467
realmlp,kpx_group_2,53,0.49182295843082313,0.43239158391952515,0.6624583005905151
realmlp,kpx_group_3,53,0.5607447694329655,0.544023871421814,0.5853863954544067
realmlp,all,54,0.5253704628523659,0.49659931659698486,0.6203127503395081
realmlp,kpx_group_1,54,0.5216216370463371,0.45244601368904114,0.6552994847297668
realmlp,kpx_group_2,54,0.4919028764261919,0.4498550295829773,0.6480855941772461
realmlp,kpx_group_3,54,0.5625868544859045,0.5874968767166138,0.5575531721115112
realmlp,all,55,0.5276657071183709,0.5071654915809631,0.6138940453529358
realmlp,kpx_group_1,55,0.5201366193154279,0.4979996085166931,0.6288211941719055
realmlp,kpx_group_2,55,0.49257610650623546,0.45254918932914734,0.6482357382774353
realmlp,kpx_group_3,55,0.5702843727434382,0.5709475874900818,0.5646251440048218
realmlp,all,56,0.5264839337152594,0.5037150382995605,0.6138512492179871
realmlp,kpx_group_1,56,0.5209065745858585,0.4929588735103607,0.6286667585372925
realmlp,kpx_group_2,56,0.4945143373573528,0.4481246769428253,0.6488686203956604
realmlp,kpx_group_3,56,0.5640308927087223,0.5700616240501404,0.5640182495117188
realmlp,all,57,0.5272352239664864,0.4917375147342682,0.6247133612632751
realmlp,kpx_group_1,57,0.5171690364094341,0.4444190561771393,0.6678144931793213
realmlp,kpx_group_2,57,0.4916849026785177,0.4571126699447632,0.6419401168823242
realmlp,kpx_group_3,57,0.5728517052005319,0.5736808180809021,0.5643854141235352
realmlp,all,58,0.5220369153163013,0.485477089881897,0.6302199363708496
realmlp,kpx_group_1,58,0.517678525956238,0.45808467268943787,0.655585765838623
realmlp,kpx_group_2,58,0.48890547410530205,0.43353405594825745,0.6601986289024353
realmlp,kpx_group_3,58,0.5595267379985136,0.5648124814033508,0.57487553358078
realmlp,all,59,0.5273544437745038,0.4805244505405426,0.629056990146637
realmlp,kpx_group_1,59,0.521436000133262,0.43772315979003906,0.6680530309677124
realmlp,kpx_group_2,59,0.4950444610679851,0.4696384072303772,0.6322792172431946
realmlp,kpx_group_3,59,0.5655828600420671,0.5342118740081787,0.5868387818336487
realmlp,all,60,0.5259778499603271,0.47970402240753174,0.6326625943183899
realmlp,kpx_group_1,60,0.520955361864146,0.48014503717422485,0.6372919678688049
realmlp,kpx_group_2,60,0.4914693529991543,0.4443819522857666,0.6523483991622925
realmlp,kpx_group_3,60,0.5655088337028727,0.5145850777626038,0.608347475528717
realmlp,all,61,0.5259519219398499,0.4899528920650482,0.6265141367912292
