model,target,step,train_loss,validation_loss,validation_score
realmlp,kpx_group_1,66,0.4919090336736511,0.4786832332611084,0.6358907222747803
realmlp,kpx_group_2,66,0.46102874945191774,0.44615888595581055,0.6529778242111206
realmlp,kpx_group_3,66,0.5293290382798981,0.5710562467575073,0.5704091191291809
realmlp,all,67,0.4918474879334955,0.4707256555557251,0.6385180354118347
realmlp,kpx_group_1,67,0.4892979956725064,0.45088502764701843,0.6610262989997864
realmlp,kpx_group_2,67,0.45791486431570616,0.43401089310646057,0.6589363813400269
realmlp,kpx_group_3,67,0.5283296042505432,0.5272811651229858,0.5955912470817566
realmlp,all,68,0.4875146948239383,0.5083374977111816,0.6095481514930725
realmlp,kpx_group_1,68,0.4857243759667172,0.4856874942779541,0.631528377532959
realmlp,kpx_group_2,68,0.45201346760287003,0.45782679319381714,0.6377035975456238
realmlp,kpx_group_3,68,0.524806253173772,0.5814982056617737,0.5594125986099243
realmlp,all,69,0.4863227505017729,0.47790059447288513,0.6344137787818909
realmlp,kpx_group_1,69,0.4822695172008346,0.4704667627811432,0.6467669010162354
realmlp,kpx_group_2,69,0.4517357656184365,0.4365471303462982,0.6605053544044495
realmlp,kpx_group_3,69,0.5249629809575922,0.5266879200935364,0.5959692001342773
realmlp,all,70,0.48149177081444683,0.4836393892765045,0.6323602199554443
realmlp,kpx_group_1,70,0.4785325904102886,0.4482373893260956,0.6622893810272217
realmlp,kpx_group_2,70,0.4466431224170853,0.4317023456096649,0.6630169153213501
realmlp,kpx_group_3,70,0.5192996031221222,0.570978581905365,0.5717743635177612
realmlp,all,71,0.4751696231610635,0.49135997891426086,0.6235764622688293
realmlp,kpx_group_1,71,0.4721146046238787,0.46475619077682495,0.6491765379905701
realmlp,kpx_group_2,71,0.4421961627462331,0.4435001313686371,0.6504726409912109
realmlp,kpx_group_3,71,0.5111981284092454,0.5658235549926758,0.5710802674293518
realmlp,all,72,0.4739942555041874,0.4745717942714691,0.6369985938072205
realmlp,kpx_group_1,72,0.4691355430028018,0.47765037417411804,0.6417783498764038
realmlp,kpx_group_2,72,0.43931640465469923,0.4295790195465088,0.6652909517288208
realmlp,kpx_group_3,72,0.5135308157871751,0.5164859294891357,0.6039263010025024
realmlp,all,73,0.46899406655746345,0.4877347946166992,0.6272127628326416
realmlp,kpx_group_1,73,0.46775781801518274,0.47933343052864075,0.6379270553588867
realmlp,kpx_group_2,73,0.432686427498565,0.43606358766555786,0.6599031686782837
realmlp,kpx_group_3,73,0.5065379541586427,0.5478072166442871,0.5838080644607544
realmlp,all,74,0.46406862227355733,0.4839285612106323,0.6292676329612732
realmlp,kpx_group_1,74,0.46283869664458666,0.4650108516216278,0.6507759690284729
realmlp,kpx_group_2,74,0.431485161623534,0.4477370083332062,0.6495085954666138
realmlp,kpx_group_3,74,0.49788200548466516,0.5390377044677734,0.5875182747840881
realmlp,all,75,0.4564218455377747,0.4808424413204193,0.6340891718864441
realmlp,kpx_group_1,75,0.4576742758645731,0.44868919253349304,0.6619840264320374
realmlp,kpx_group_2,75,0.42364150022759156,0.4366971552371979,0.6609072089195251
realmlp,kpx_group_3,75,0.48794975789154277,0.5571408867835999,0.5793761610984802
realmlp,all,76,0.4532952746924232,0.48525965213775635,0.6311733722686768
realmlp,kpx_group_1,76,0.4508661325363552,0.4777149558067322,0.6414834856987
realmlp,kpx_group_2,76,0.41929304512108073,0.42757681012153625,0.6682253479957581
realmlp,kpx_group_3,76,0.48972664510502534,0.5504871606826782,0.583811342716217
realmlp,all,77,0.4474780747995657,0.4908808767795563,0.6258189082145691
realmlp,kpx_group_1,77,0.44879258424043655,0.4747457802295685,0.6428278088569641
realmlp,kpx_group_2,77,0.4138313650208361,0.4392571449279785,0.6579723358154297
realmlp,kpx_group_3,77,0.47981028609416065,0.5586397051811218,0.5766565799713135
realmlp,all,78,0.4432542801779859,0.48233476281166077,0.6333460807800293
realmlp,kpx_group_1,78,0.44428061167983446,0.4748779535293579,0.6434535384178162
realmlp,kpx_group_2,78,0.41141781254726295,0.43970605731010437,0.658552885055542
realmlp,kpx_group_3,78,0.4740644110476269,0.5324203372001648,0.598031759262085
realmlp,all,79,0.4373302271260935,0.4722762107849121,0.6399626731872559
realmlp,kpx_group_1,79,0.4377768789144123,0.4466232657432556,0.662466287612915
realmlp,kpx_group_2,79,0.40641240644104343,0.4379279315471649,0.6583573222160339
realmlp,kpx_group_3,79,0.46780138375128016,0.532277524471283,0.5990643501281738
realmlp,all,80,0.4308037906885147,0.4797673523426056,0.635495126247406
realmlp,kpx_group_1,80,0.43401608659940605,0.458609014749527,0.6564362645149231
realmlp,kpx_group_2,80,0.3998417543137775,0.4365991950035095,0.6593375205993652
realmlp,kpx_group_3,80,0.45855353159063,0.544093906879425,0.5907115936279297
realmlp,all,81,0.42944248458918405,0.4831242561340332,0.6332317590713501
realmlp,kpx_group_1,81,0.4308576632071944,0.47552716732025146,0.6420940160751343
realmlp,kpx_group_2,81,0.39952754010172453,0.4357399046421051,0.6620600819587708
realmlp,kpx_group_3,81,0.4579422530882499,0.5381056666374207,0.5955411195755005
realmlp,all,82,0.4239923270309673,0.4806813895702362,0.6353095173835754
realmlp,kpx_group_1,82,0.4264385016525493,0.4722862243652344,0.6458483934402466
realmlp,kpx_group_2,82,0.39555016291492123,0.4351431131362915,0.6610183715820312
realmlp,kpx_group_3,82,0.44998830732177286,0.5346147418022156,0.5990617871284485
realmlp,all,83,0.4201206814716844,0.48026561737060547,0.6352454423904419
realmlp,kpx_group_1,83,0.42369020248160644,0.4749869108200073,0.6436603665351868
realmlp,kpx_group_2,83,0.39162751813145247,0.4380612373352051,0.6599348783493042
realmlp,kpx_group_3,83,0.44504431941929984,0.527748703956604,0.6021411418914795
realmlp,all,84,0.41530529847916436,0.47157081961631775,0.6393899321556091
realmlp,kpx_group_1,84,0.4197078005355947,0.4613889753818512,0.653073787689209
realmlp,kpx_group_2,84,0.38884856639539495,0.43860912322998047,0.6589763760566711
realmlp,kpx_group_3,84,0.437359519302845,0.514714241027832,0.6061195731163025
realmlp,all,85,0.41201815359732685,0.48113343119621277,0.6341097354888916
realmlp,kpx_group_1,85,0.41683608074398604,0.4704841375350952,0.6467572450637817
realmlp,kpx_group_2,85,0.3858452509431278,0.4358992874622345,0.6596424579620361
realmlp,kpx_group_3,85,0.4333731404998723,0.537016749382019,0.5959293842315674
realmlp,all,86,0.4097500570556697,0.4778464734554291,0.6367444396018982
realmlp,kpx_group_1,86,0.412916152354549,0.4672788679599762,0.6471632719039917
realmlp,kpx_group_2,86,0.38344210079487634,0.43498948216438293,0.6633920669555664
realmlp,kpx_group_3,86,0.43289191977066155,0.5312710404396057,0.599678099155426
realmlp,all,87,0.4076295670341043,0.4839994013309479,0.6324275135993958
realmlp,kpx_group_1,87,0.41409214103923125,0.4733580946922302,0.6438774466514587
