model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,kpx_group_3,37,0.4123712611549041,0.5975813865661621,0.5534477233886719,0.1477748602628708,0.25467032194137573,,,,,
realmlp,all,38,0.42448384007986856,0.5078263878822327,0.6151353716850281,0.14599239826202393,0.37626317143440247,0.4671284573919633,0.2842974461176816,0.5319177508354187,0.0,
realmlp,kpx_group_1,38,0.4484219787751927,0.484508216381073,0.6369386315345764,0.12746331095695496,0.4013405740261078,,,,,
realmlp,kpx_group_2,38,0.4139181213343845,0.4457048773765564,0.6527467370033264,0.16347382962703705,0.4689673185348511,,,,,
realmlp,kpx_group_3,38,0.41111141530906453,0.5932661294937134,0.5557207465171814,0.14704009890556335,0.2584816515445709,,,,,
realmlp,all,39,0.4210787923897014,0.5066896080970764,0.6151630282402039,0.1460234671831131,0.37634944915771484,0.463653044665561,0.28382834047079086,0.5300857424736023,0.0,
realmlp,kpx_group_1,39,0.4459575248115203,0.4833022952079773,0.638184666633606,0.1277458667755127,0.4041152596473694,,,,,
realmlp,kpx_group_2,39,0.4108930791125578,0.4456337094306946,0.6518736481666565,0.16308610141277313,0.4668334424495697,,,,,
realmlp,kpx_group_3,39,0.40638577587464275,0.5911328196525574,0.5554305911064148,0.14723843336105347,0.25809964537620544,,,,,
realmlp,all,40,0.4205470339340322,0.507317304611206,0.615403413772583,0.1459265798330307,0.37673333287239075,0.46313633287654205,0.28392865903237285,0.5295619368553162,0.0,
realmlp,kpx_group_1,40,0.4444243561695604,0.4839831590652466,0.6381077766418457,0.12752440571784973,0.40373992919921875,,,,,
realmlp,kpx_group_2,40,0.41148168111548705,0.44580698013305664,0.6524702906608582,0.1631072610616684,0.4680478572845459,,,,,
realmlp,kpx_group_3,40,0.405735058381277,0.5921617746353149,0.5556320548057556,0.1471480429172516,0.2584121525287628,,,,,
realmlp,all,41,0.41984646504416184,0.507383406162262,0.6150650382041931,0.14607107639312744,0.37620124220848083,0.4623627986978082,0.28344221194000807,0.5298632979393005,0.0,
realmlp,kpx_group_1,41,0.444807520684074,0.48376208543777466,0.6373229026794434,0.12760642170906067,0.4022521376609802,,,,,
realmlp,kpx_group_2,41,0.41011997487615137,0.4460662305355072,0.6521554589271545,0.16340294480323792,0.467713862657547,,,,,
realmlp,kpx_group_3,41,0.40461189694264355,0.5923218727111816,0.555716872215271,0.14720386266708374,0.2586376368999481,,,,,
realmlp,all,42,0.42038579854895086,0.5096843838691711,0.6132791638374329,0.14582325518131256,0.37238168716430664,0.4629222899675369,0.2835766033214681,0.5294923782348633,0.0,
realmlp,kpx_group_1,42,0.4460500439300257,0.49028515815734863,0.6306252479553223,0.1279105544090271,0.3891611099243164,,,,,
realmlp,kpx_group_2,42,0.4109470243839657,0.4471456706523895,0.653201699256897,0.16249258816242218,0.4688960313796997,,,,,
realmlp,kpx_group_3,42,0.404160333906903,0.5916222333908081,0.5560106039047241,0.1470666229724884,0.25908783078193665,,,,,
realmlp,all,43,0.42123586377676797,0.5071772336959839,0.6143378615379333,0.14637769758701324,0.37505340576171875,0.4637911880717558,0.28370214253664017,0.5327744483947754,0.0,
realmlp,kpx_group_1,43,0.4456210929681273,0.48274752497673035,0.635470986366272,0.1281033456325531,0.39904534816741943,,,,,
realmlp,kpx_group_2,43,0.41152870216790366,0.4474329650402069,0.650479793548584,0.16384445130825043,0.4648039937019348,,,,,
realmlp,kpx_group_3,43,0.40655778085484223,0.5913512110710144,0.5570628046989441,0.14718535542488098,0.2613109052181244,,,,,
realmlp,all,44,0.42147217734771614,0.5102213025093079,0.6117463111877441,0.14690262079238892,0.3703952729701996,0.4640723545761669,0.2840011715888977,0.5238482356071472,0.0,
realmlp,kpx_group_1,44,0.44612763909732595,0.4832115173339844,0.633573055267334,0.12970007956027985,0.3968461751937866,,,,,
realmlp,kpx_group_2,44,0.4113774343448527,0.4490829408168793,0.6517616510391235,0.1629299372434616,0.4664532542228699,,,,,
realmlp,kpx_group_3,44,0.4069114691194366,0.5983694195747375,0.5499042868614197,0.1480778455734253,0.24788640439510345,,,,,
realmlp,all,45,0.4239392429590225,0.5059854388237,0.6159071326255798,0.14724312722682953,0.3790573179721832,0.4664983876487788,0.28372762921978445,0.5185586810112,0.0,
realmlp,kpx_group_1,45,0.4478776687208344,0.4771139919757843,0.6402571201324463,0.12704989314079285,0.4075641334056854,,,,,
realmlp,kpx_group_2,45,0.41343026608228683,0.4480702579021454,0.6506454348564148,0.16608113050460815,0.46737200021743774,,,,,
realmlp,kpx_group_3,45,0.4105097870616352,0.5927719473838806,0.5568187832832336,0.1485983282327652,0.2622358798980713,,,,,
realmlp,all,46,0.42508161155616536,0.5089147686958313,0.612358570098877,0.14824365079402924,0.3729608952999115,0.4678493295522297,0.28511809338541594,0.5289211273193359,0.0,
realmlp,kpx_group_1,46,0.44991060959942203,0.4792276620864868,0.639028012752533,0.12836678326129913,0.40642282366752625,,,,,
realmlp,kpx_group_2,46,0.4144100608194576,0.45202773809432983,0.6449202299118042,0.16784308850765228,0.45768362283706665,,,,,
realmlp,kpx_group_3,46,0.41092416118173036,0.5954887866973877,0.5531275868415833,0.14852109551429749,0.254776269197464,,,,,
realmlp,all,47,0.42694564470473456,0.5168581604957581,0.6070714592933655,0.14573170244693756,0.3598746359348297,0.4696173816919327,0.28447827433838563,0.5303893089294434,0.0,
realmlp,kpx_group_1,47,0.45347100890734615,0.5042464137077332,0.6197131276130676,0.12741102278232574,0.3668372631072998,,,,,
realmlp,kpx_group_2,47,0.4141422234037343,0.4474468529224396,0.6507546305656433,0.1614602953195572,0.462969571352005,,,,,
realmlp,kpx_group_3,47,0.41322370180312323,0.5988811254501343,0.5507466793060303,0.14832380414009094,0.2498171180486679,,,,,
realmlp,all,48,0.42833444300819845,0.5165485143661499,0.6082165837287903,0.1462773233652115,0.3627105951309204,0.4709843375227031,0.28433257779654336,0.515086829662323,0.0,
realmlp,kpx_group_1,48,0.4521010097335367,0.5034902095794678,0.6198402643203735,0.12665298581123352,0.3663334250450134,,,,,
